customer_id,name,phone,email,address,credit_balance
5930,Dipendra Subedi,+977-9846729452,dipendra_subedi@hotmail.com,"Godawari-31, Pokhara",0.0
5931,Gopal Shrestha,+977-9749610536,,"Kalanki-18, Butwal",17966.9
5932,Rajesh Pant,+977-9814496081,,"Thankot-27, Biratnagar",25254.04
5933,Mahesh Joshi,+977-9851845374,mahesh.joshi966@gmail.com,"Gongabu-10, Janakpur",0.0
5934,Yogesh KC,+977-9816671065,yogesh.kc265@outlook.com,"New Baneshwor-23, Janakpur",0.0
5935,Ambika Bhandari,+977-9858898927,ambikabhandari@mail.com,"Kapan-3, Nepalgunj",0.0
5936,Sabina Bista,+977-9813350701,sabina.bista287@outlook.com,"Sukedhara-6, Hetauda",0.0
5937,Prem Joshi,+977-9852642473,premjoshi292@mail.com,"Lagankhel-9, Hetauda",0.0
5938,Narayan Ghimire,+977-9866621279,narayan_ghimire304@yahoo.com,"Putalisadak-27, Lahan",175.61
5939,Nirmala Shah,+977-9826722379,,"Lagankhel-25, Tulsipur",3357.46
5940,Sandip Pradhan,+977-9763826597,sandip.pradhan@outlook.com,"Budhanilkantha-11, Mechinagar",0.0
5941,Deepak Tamang,+977-9859454823,deepak_tamang@yahoo.com,"Balaju-28, Bhaktapur",18800.16
5942,Bimal Karki,+977-9808146858,bimal.karki@outlook.com,"Godawari-13, Dharan",0.0
5943,Krishna Gurung,+977-9827651065,krishna.gurung@outlook.com,"Kapan-26, Janakpur",42466.29
5944,Puspa Karki,+977-9754534204,puspa.karki200@mail.com,"Maharajgunj-24, Biratnagar",43505.86
5945,Puspa Singh,+977-9857593922,,"Lazimpat-27, Nepalgunj",37562.66
5946,Bhim KC,+977-9811228756,bhim.kc@outlook.com,"Gongabu-8, Dhangadhi",0.0
5947,Bikash Basnet,+977-9747858319,bikash_basnet631@yahoo.com,"Satdobato-27, Mechinagar",11329.92
5948,Dipendra Pradhan,+977-9743888087,dipendra_pradhan@hotmail.com,"Jorpati-14, Siddharthanagar",29924.56
5949,Dipendra Neupane,+977-9755860335,,"Budhanilkantha-15, Dharan",20735.48
5950,Bishnu Rai,+977-9848881547,bishnu_rai@gmail.com,"Sukedhara-19, Dharan",16739.3
5951,Ganesh Dhakal,+977-9762674678,ganeshdhakal680@outlook.com,"Lagankhel-4, Lahan",19638.12
5952,Narayan Pandey,+977-9746058599,narayan_pandey@mail.com,"Godawari-29, Nepalgunj",15293.98
5953,Sita Joshi,+977-9744400765,sita_joshi@hotmail.com,"Maharajgunj-10, Birgunj",0.0
5954,Prabha Gurung,+977-9754753220,prabhagurung446@hotmail.com,"Putalisadak-4, Butwal",0.0
5955,Krishna Dahal,+977-9869352683,krishna.dahal683@yahoo.com,"Lazimpat-29, Nepalgunj",0.0
5956,Puspa Rijal,+977-9747899490,pusparijal481@gmail.com,"Lazimpat-2, Hetauda",7889.75
5957,Raju Lama,+977-9864284560,,"Swayambhu-22, Hetauda",8714.72
5958,Puspa Chaudhary,+977-9858640400,puspachaudhary189@hotmail.com,"Balaju-5, Itahari",0.0
5959,Parvati Dhakal,+977-9759603878,parvatidhakal@mail.com,"Thankot-32, Kathmandu",11054.58
5960,Prakash Budathoki,+977-9856884037,prakash_budathoki10@outlook.com,"Koteshwor-3, Butwal",16409.51
5961,Parvati Pant,+977-9807467172,,"Swayambhu-12, Dhangadhi",0.0
5962,Dev Chaudhary,+977-9827990951,dev.chaudhary@yahoo.com,"Thamel-29, Damak",26395.89
5963,Nabin Koirala,+977-9845337959,,"Lagankhel-7, Hetauda",3718.81
5964,Kamal Yadav,+977-9854375731,kamal_yadav@outlook.com,"Gongabu-13, Nepalgunj",20967.99
5965,Shyam Regmi,+977-9761333196,shyam.regmi@hotmail.com,"Satdobato-32, Mechinagar",0.0
5966,Roshan Sherpa,+977-9843839744,roshansherpa@hotmail.com,"Kalimati-10, Dharan",0.0
5967,Devi Dhakal,+977-9815414751,devi_dhakal555@mail.com,"Thamel-29, Janakpur",10112.27
5968,Bishnu Rai,+977-9823218427,bishnu_rai813@hotmail.com,"Thankot-11, Siddharthanagar",18388.23
5969,Kamal Lamichhane,+977-9808290677,,"Sukedhara-9, Pokhara",4189.99
5970,Mahesh Neupane,+977-9744834929,mahesh_neupane@yahoo.com,"Boudha-26, Nepalgunj",12494.49
5971,Shanti Bista,+977-9828506125,,"Budhanilkantha-8, Lalitpur",0.0
5972,Gita Lama,+977-9805537723,,"Lazimpat-12, Biratnagar",0.0
5973,Keshav KC,+977-9863076462,keshav_kc246@outlook.com,"Putalisadak-12, Bhaktapur",0.0
5974,Keshav Dahal,+977-9813160473,keshav.dahal436@gmail.com,"Maharajgunj-12, Siddharthanagar",22541.76
5975,Binod Mishra,+977-9768533738,,"Satdobato-26, Nepalgunj",0.0
5976,Keshav Bista,+977-9802999730,keshav.bista@mail.com,"Sundarijal-31, Lalitpur",0.0
5977,Shanti Karki,+977-9848317548,shanti_karki@outlook.com,"Swayambhu-18, Butwal",0.0
5978,Dil Thapa,+977-9742895795,dil_thapa659@hotmail.com,"Koteshwor-25, Butwal",0.0
5979,Bikash Adhikari,+977-9855069781,bikash.adhikari@yahoo.com,"Thamel-26, Butwal",0.0
5980,Bijay Pokhrel,+977-9818401672,,"New Baneshwor-6, Damak",0.0
5981,Krishna Pradhan,+977-9821480645,,"Budhanilkantha-9, Hetauda",0.0
5982,Prabha Pokhrel,+977-9829845810,prabha_pokhrel@mail.com,"Mangalbazar-5, Pokhara",26270.1
5983,Jaya Budathoki,+977-9803684325,,"Kalimati-16, Itahari",24778.11
5984,Tara Giri,+977-9754921009,,"Budhanilkantha-25, Hetauda",0.0
5985,Tulsi Lamichhane,+977-9749908160,,"Koteshwor-2, Lalitpur",10438.42
5986,Shyam Ghimire,+977-9768599696,shyam_ghimire870@outlook.com,"Kalanki-22, Siddharthanagar",0.0
5987,Mohan Shrestha,+977-9828565826,,"Satdobato-23, Janakpur",0.0
5988,Jaya Ghimire,+977-9829587835,jaya_ghimire177@gmail.com,"New Baneshwor-18, Mechinagar",0.0
5989,Bal Gautam,+977-9825722742,bal_gautam605@outlook.com,"Budhanilkantha-15, Siddharthanagar",0.0
5990,Gopal Giri,+977-9741831016,gopal.giri480@outlook.com,"Sundarijal-15, Butwal",36338.48
5991,Dev Bhandari,+977-9748573835,dev_bhandari980@gmail.com,"Kapan-12, Hetauda",0.0
5992,Saraswati Pokhrel,+977-9807898726,saraswati_pokhrel@mail.com,"Thankot-20, Mechinagar",34094.62
5993,Nabin Bista,+977-9761139027,nabin_bista@hotmail.com,"Kalanki-29, Hetauda",31525.0
5994,Ramesh Dahal,+977-9761683263,,"Kapan-4, Tulsipur",0.0
5995,Puja Bhattarai,+977-9823200070,puja_bhattarai968@outlook.com,"Swayambhu-19, Pokhara",27921.59
5996,Puspa Acharya,+977-9862622611,puspaacharya@gmail.com,"Sukedhara-31, Siddharthanagar",0.0
5997,Mohan KC,+977-9817374018,,"Satdobato-25, Bhaktapur",0.0
5998,Dil Thapa,+977-9812740089,dilthapa782@outlook.com,"Kapan-2, Pokhara",0.0
5999,Rita Pradhan,+977-9867904895,rita_pradhan@gmail.com,"Jorpati-32, Janakpur",20727.16
6000,Devi Dhakal,+977-9757434854,devi_dhakal437@gmail.com,"Kalanki-7, Biratnagar",0.0
6001,Deepak Sapkota,+977-9828205785,,"Satdobato-20, Ghorahi",34467.36
6002,Anita Pant,+977-9822112766,anita_pant708@yahoo.com,"Naxal-10, Bharatpur",45889.55
6003,Tek Sitaula,+977-9849573938,,"Kalanki-8, Ghorahi",0.0
6004,Saraswati Oli,+977-9843758261,,"Sundarijal-2, Lahan",0.0
6005,Binita Magar,+977-9754078094,,"Koteshwor-21, Ghorahi",37172.06
6006,Anita Tamang,+977-9743247746,anita_tamang630@hotmail.com,"Kalimati-24, Siddharthanagar",0.0
6007,Saroj Mishra,+977-9758408115,saroj.mishra@gmail.com,"Sundarijal-13, Janakpur",29695.97
6008,Kamal Magar,+977-9759580608,kamal.magar@mail.com,"Kalimati-11, Mechinagar",34314.51
6009,Nirmala Raut,+977-9811615116,nirmala_raut841@gmail.com,"Godawari-15, Siddharthanagar",0.0
6010,Jaya Sherpa,+977-9768794006,,"Thankot-24, Dharan",3038.67
6011,Narayan Acharya,+977-9765868417,,"Thamel-24, Itahari",46179.59
6012,Sunita Pokhrel,+977-9757520197,sunitapokhrel@hotmail.com,"Mangalbazar-27, Butwal",0.0
6013,Mohan Thapa,+977-9816746547,mohan.thapa846@yahoo.com,"Godawari-6, Itahari",49807.12
6014,Mahesh Budathoki,+977-9809194418,,"Jorpati-20, Dhangadhi",26022.51
6015,Parvati Yadav,+977-9816203289,,"Swayambhu-10, Lalitpur",0.0
6016,Sabina Limbu,+977-9754919759,sabinalimbu@yahoo.com,"Kalimati-31, Janakpur",25342.12
6017,Roshan Lama,+977-9819904979,roshan.lama444@gmail.com,"Jorpati-21, Kathmandu",0.0
6018,Narayan Neupane,+977-9841597105,,"New Baneshwor-11, Dhangadhi",21334.85
6019,Bimal Magar,+977-9853114783,bimal_magar@outlook.com,"Lagankhel-30, Butwal",0.0
6020,Santosh Shah,+977-9861638478,santosh_shah@hotmail.com,"Thankot-32, Bharatpur",0.0
6021,Rajesh Neupane,+977-9848379392,,"New Baneshwor-24, Mechinagar",43965.01
6022,Tulsi Raut,+977-9824919857,tulsiraut133@outlook.com,"Kapan-17, Tulsipur",22946.64
6023,Mina Subedi,+977-9856879519,minasubedi633@gmail.com,"Sundarijal-31, Bhaktapur",27324.32
6024,Chandra Koirala,+977-9756520088,chandrakoirala369@mail.com,"Swayambhu-28, Pokhara",0.0
6025,Janaki Joshi,+977-9759696425,,"Gongabu-5, Tulsipur",23841.04
6026,Tara KC,+977-9862780896,,"New Baneshwor-17, Kathmandu",35344.56
6027,Durga Devkota,+977-9811747577,durga_devkota529@outlook.com,"Swayambhu-4, Lalitpur",0.0
6028,Kiran Sharma,+977-9767995438,kiran.sharma310@hotmail.com,"Koteshwor-6, Mechinagar",0.0
6029,Madan Yadav,+977-9813908167,,"Gongabu-29, Dharan",21177.61
6030,Prakash Rai,+977-9818913938,,"Kalimati-26, Biratnagar",37379.29
6031,Rita Lama,+977-9863161123,ritalama@yahoo.com,"Maharajgunj-4, Biratnagar",49589.74
6032,Devi Regmi,+977-9862706700,,"Gongabu-28, Ghorahi",0.0
6033,Prabha Lama,+977-9767610017,prabhalama@mail.com,"Thamel-8, Dharan",34379.68
6034,Bal Dhakal,+977-9807118932,bal.dhakal949@mail.com,"Jorpati-16, Bharatpur",0.0
6035,Dipendra Neupane,+977-9769778955,dipendraneupane305@outlook.com,"Godawari-8, Lahan",24918.15
6036,Raju Sherpa,+977-9804579458,raju_sherpa@yahoo.com,"Boudha-11, Siddharthanagar",11252.67
6037,Rekha Lama,+977-9756362640,rekha.lama484@gmail.com,"Sukedhara-19, Janakpur",1344.16
6038,Indra Singh,+977-9819158603,indra.singh@gmail.com,"Koteshwor-3, Bharatpur",1710.59
6039,Manish Sherpa,+977-9812967808,,"Balaju-31, Kathmandu",23598.67
6040,Dev Rijal,+977-9768058285,dev_rijal705@hotmail.com,"Thamel-18, Kathmandu",47591.63
6041,Bibek Dhakal,+977-9755730558,,"Sukedhara-30, Butwal",0.0
6042,Ganesh Shrestha,+977-9746792919,,"Chabahil-20, Hetauda",0.0
6043,Asha Sherpa,+977-9853741831,asha_sherpa323@gmail.com,"Lagankhel-27, Butwal",46226.32
6044,Krishna Basnet,+977-9853412430,krishnabasnet383@yahoo.com,"Lagankhel-9, Lalitpur",45560.59
6045,Narayan Devkota,+977-9824960765,narayandevkota23@hotmail.com,"Godawari-3, Hetauda",0.0
6046,Dil Sapkota,+977-9767576929,dilsapkota439@yahoo.com,"Naxal-9, Dhangadhi",0.0
6047,Durga Sharma,+977-9825087844,,"Thamel-20, Itahari",30455.99
6048,Sita Acharya,+977-9846504670,sita_acharya620@gmail.com,"Lazimpat-16, Lalitpur",20991.46
6049,Manish Rijal,+977-9847463337,,"Godawari-3, Nepalgunj",0.0
6050,Parvati Tamang,+977-9752759881,parvatitamang251@hotmail.com,"Chabahil-7, Damak",0.0
6051,Puspa Sharma,+977-9769799137,puspasharma@yahoo.com,"Kalimati-24, Pokhara",14522.73
6052,Durga Oli,+977-9814599716,durgaoli542@yahoo.com,"Gongabu-16, Damak",0.0
6053,Bhim Sharma,+977-9848635630,,"Balaju-27, Damak",6865.12
6054,Dev Tiwari,+977-9756915225,dev.tiwari555@mail.com,"Putalisadak-13, Birgunj",0.0
6055,Kiran Dhakal,+977-9828941725,kiran_dhakal97@hotmail.com,"Mangalbazar-17, Damak",0.0
6056,Mahesh Sharma,+977-9844428165,mahesh.sharma@outlook.com,"Maharajgunj-2, Birgunj",0.0
6057,Bijay Dahal,+977-9869409249,,"Kapan-20, Bhaktapur",36178.31
6058,Sita Maharjan,+977-9763978858,sita.maharjan524@gmail.com,"Jorpati-20, Bharatpur",43604.69
6059,Santosh Raut,+977-9761915045,,"Sukedhara-11, Pokhara",0.0
6060,Sandip Acharya,+977-9762428442,sandip_acharya@mail.com,"Thankot-23, Birgunj",0.0
6061,Mahesh Lamichhane,+977-9807969185,mahesh.lamichhane@outlook.com,"Sundarijal-10, Butwal",6919.54
6062,Laxmi Gautam,+977-9852487572,laxmi.gautam940@yahoo.com,"Thamel-14, Ghorahi",46918.02
6063,Jaya Mishra,+977-9842282785,jaya.mishra@outlook.com,"Thankot-27, Dharan",0.0
6064,Kamala Tamang,+977-9842299116,,"Thankot-22, Hetauda",0.0
6065,Laxmi Sherpa,+977-9821859479,,"Swayambhu-5, Bhaktapur",36187.59
6066,Raju Acharya,+977-9761471922,raju_acharya86@gmail.com,"Mangalbazar-20, Kathmandu",0.0
6067,Manish Sherpa,+977-9821999878,manish.sherpa928@mail.com,"Putalisadak-4, Janakpur",9085.25
6068,Bhim Gautam,+977-9801922485,bhim.gautam450@mail.com,"Swayambhu-19, Pokhara",12030.77
6069,Mina Chaudhary,+977-9851528734,,"Balaju-8, Itahari",0.0
6070,Tek Pokhrel,+977-9859301664,tek_pokhrel@mail.com,"Sukedhara-15, Damak",14792.33
6071,Prakash Dhakal,+977-9853670815,prakash.dhakal763@yahoo.com,"Lagankhel-4, Ghorahi",0.0
6072,Devi Tiwari,+977-9806165151,devi.tiwari777@mail.com,"Kalimati-13, Ghorahi",0.0
6073,Nisha Pradhan,+977-9745532207,nishapradhan686@outlook.com,"Gongabu-5, Janakpur",0.0
6074,Bimal Khadka,+977-9758971835,,"Thamel-29, Tulsipur",0.0
6075,Bijay Lamichhane,+977-9868749161,,"Sundarijal-7, Dhangadhi",14253.0
6076,Gita Ghimire,+977-9848931763,,"Sundarijal-15, Nepalgunj",26446.59
6077,Chandra Thapa,+977-9828833403,chandra.thapa954@mail.com,"Maharajgunj-28, Pokhara",3104.83
6078,Mohan Acharya,+977-9805372387,mohan_acharya@hotmail.com,"Lagankhel-7, Siddharthanagar",0.0
6079,Puja Ghimire,+977-9815709493,pujaghimire@hotmail.com,"Jorpati-14, Bharatpur",17190.8
6080,Radha Singh,+977-9762804213,radha.singh946@yahoo.com,"Koteshwor-20, Hetauda",15942.4
6081,Sabin Maharjan,+977-9868753603,sabinmaharjan@yahoo.com,"Sukedhara-27, Damak",0.0
6082,Suresh Adhikari,+977-9842357163,,"Balaju-32, Butwal",3374.96
6083,Bal Subedi,+977-9759799252,balsubedi@yahoo.com,"New Baneshwor-4, Mechinagar",22534.2
6084,Asha Magar,+977-9826013019,,"New Baneshwor-1, Lahan",47210.39
6085,Indra Adhikari,+977-9817850198,indraadhikari@outlook.com,"Thamel-2, Bharatpur",44907.48
6086,Yogesh Budathoki,+977-9823624423,yogeshbudathoki612@hotmail.com,"Koteshwor-17, Tulsipur",0.0
6087,Shyam Bhattarai,+977-9851449972,,"Satdobato-27, Pokhara",38826.28
6088,Mina Dahal,+977-9753293182,,"Naxal-29, Mechinagar",1608.54
6089,Shyam Dhakal,+977-9804266406,shyam.dhakal165@outlook.com,"Balaju-28, Siddharthanagar",0.0
6090,Hari Bhattarai,+977-9767253096,hari_bhattarai@yahoo.com,"Kalimati-29, Butwal",37717.03
6091,Sabina Lama,+977-9819195585,,"Sukedhara-23, Dhangadhi",0.0
6092,Asha Tamang,+977-9821520374,,"Satdobato-15, Damak",7448.15
6093,Tek Magar,+977-9842373778,,"Chabahil-21, Pokhara",20226.38
6094,Sunita Basnet,+977-9758139382,sunitabasnet@hotmail.com,"Mangalbazar-7, Tulsipur",25277.98
6095,Parvati Neupane,+977-9867163659,,"Thamel-30, Bharatpur",0.0
6096,Sabin Pokhrel,+977-9755378315,sabin.pokhrel675@yahoo.com,"Balaju-7, Nepalgunj",0.0
6097,Jaya Gurung,+977-9759599412,,"Kalanki-30, Janakpur",0.0
6098,Bishnu Sitaula,+977-9807876130,bishnu.sitaula@hotmail.com,"Sukedhara-6, Siddharthanagar",25503.74
6099,Prakash Rijal,+977-9741360521,prakashrijal80@yahoo.com,"Sukedhara-4, Janakpur",17210.02
6100,Puspa Devkota,+977-9802957879,puspa_devkota164@hotmail.com,"Satdobato-13, Lalitpur",0.0
6101,Saroj Pandey,+977-9805606751,,"Gongabu-22, Siddharthanagar",42541.84
6102,Saraswati Chaudhary,+977-9851947343,saraswati_chaudhary@outlook.com,"Lazimpat-16, Dhangadhi",0.0
6103,Radha Sharma,+977-9809515317,,"Lazimpat-13, Siddharthanagar",0.0
6104,Shyam Rijal,+977-9807590409,shyam_rijal@gmail.com,"Balaju-9, Pokhara",40622.19
6105,Radha Maharjan,+977-9768701180,radha.maharjan@hotmail.com,"Lazimpat-15, Bhaktapur",0.0
6106,Tek Dahal,+977-9757401735,,"Kalanki-2, Pokhara",26661.81
6107,Bijay Limbu,+977-9817099824,,"Balaju-32, Janakpur",0.0
6108,Binod Raut,+977-9746630508,,"Putalisadak-1, Pokhara",0.0
6109,Puspa Oli,+977-9748319318,puspa_oli@outlook.com,"New Baneshwor-12, Itahari",41556.35
6110,Radha Gurung,+977-9844607494,radha_gurung463@yahoo.com,"Lazimpat-24, Itahari",0.0
6111,Sarita Shrestha,+977-9853714568,,"Boudha-28, Tulsipur",15041.32
6112,Keshav Khadka,+977-9753284663,,"Kalanki-6, Bhaktapur",0.0
6113,Kopila Giri,+977-9801802809,,"Gongabu-29, Birgunj",0.0
6114,Sunita Maharjan,+977-9849310274,sunita.maharjan659@gmail.com,"Koteshwor-2, Nepalgunj",35589.32
6115,Rajesh Oli,+977-9749713283,rajesholi@mail.com,"Lagankhel-10, Lahan",0.0
6116,Ganesh Lamichhane,+977-9759074770,,"Naxal-11, Dharan",16587.48
6117,Raju Devkota,+977-9827133626,,"Kapan-17, Bharatpur",0.0
6118,Madan Tiwari,+977-9741712675,,"Budhanilkantha-6, Birgunj",0.0
6119,Raju Dahal,+977-9857462842,rajudahal854@outlook.com,"Satdobato-12, Itahari",28049.6
6120,Radha Karki,+977-9803912467,,"New Baneshwor-20, Kathmandu",0.0
6121,Bimal Acharya,+977-9818875354,bimal.acharya@hotmail.com,"Kalanki-25, Bhaktapur",26838.71
6122,Kopila Koirala,+977-9865529196,,"Kirtipur-31, Lahan",19587.59
6123,Tulsi Acharya,+977-9803133455,tulsiacharya228@mail.com,"Balaju-31, Damak",17027.5
6124,Shanti Basnet,+977-9829423783,shanti.basnet664@outlook.com,"Gongabu-18, Birgunj",0.0
6125,Sabina Tiwari,+977-9852119705,sabinatiwari@yahoo.com,"Budhanilkantha-26, Hetauda",0.0
6126,Hari Lamichhane,+977-9858088965,harilamichhane503@yahoo.com,"Gongabu-2, Bhaktapur",19815.97
6127,Dil Sharma,+977-9753819640,,"Sukedhara-9, Lalitpur",0.0
6128,Durga KC,+977-9806145844,,"Lagankhel-19, Dhangadhi",48657.51
6129,Ambika Adhikari,+977-9858986640,ambika.adhikari63@gmail.com,"Kalimati-24, Tulsipur",0.0
6130,Sabina Sitaula,+977-9806462073,sabina.sitaula@yahoo.com,"Naxal-2, Ghorahi",0.0
6131,Yogesh Ghimire,+977-9809738638,yogesh.ghimire245@mail.com,"Jorpati-8, Lahan",41177.74
6132,Chandra Tiwari,+977-9852347768,chandra_tiwari@gmail.com,"New Baneshwor-17, Ghorahi",0.0
6133,Prabha Karki,+977-9865235981,,"Kalanki-25, Ghorahi",0.0
6134,Nabin Acharya,+977-9748950603,nabinacharya@yahoo.com,"Lagankhel-12, Ghorahi",7861.89
6135,Bijay Regmi,+977-9753503754,bijay.regmi225@outlook.com,"Budhanilkantha-11, Butwal",2199.89
6136,Nabin Maharjan,+977-9863515737,nabin_maharjan@hotmail.com,"Thankot-14, Nepalgunj",0.0
6137,Saroj Mishra,+977-9858656707,,"Kirtipur-6, Siddharthanagar",25777.19
6138,Bikash Lama,+977-9865848282,bikashlama@gmail.com,"Jorpati-28, Lahan",17810.11
6139,Janaki Dahal,+977-9823700251,,"Sundarijal-15, Siddharthanagar",0.0
6140,Suman Sitaula,+977-9755391265,suman.sitaula842@mail.com,"Jorpati-15, Lahan",0.0
6141,Kiran Pant,+977-9822392287,,"Sukedhara-18, Janakpur",29704.19
6142,Dipendra Sapkota,+977-9813363759,dipendrasapkota475@yahoo.com,"Naxal-28, Biratnagar",8178.95
6143,Devi Joshi,+977-9819942059,,"Naxal-24, Nepalgunj",22369.58
6144,Suman Dahal,+977-9766708870,,"Kirtipur-5, Dharan",0.0
6145,Ramesh Dhakal,+977-9802910235,,"Lazimpat-23, Hetauda",34734.53
6146,Ambika Karki,+977-9756905479,ambika.karki@gmail.com,"Naxal-24, Bhaktapur",4342.64
6147,Bal Poudel,+977-9804800162,,"Maharajgunj-24, Birgunj",0.0
6148,Gopal Joshi,+977-9826118472,,"Kapan-16, Lalitpur",4158.21
6149,Devi Neupane,+977-9803329865,,"Godawari-9, Biratnagar",0.0
6150,Madan Poudel,+977-9763935142,madanpoudel@gmail.com,"Maharajgunj-26, Damak",43561.93
6151,Jaya Singh,+977-9748066570,,"Kapan-2, Ghorahi",48583.13
6152,Dipendra Pant,+977-9767837506,dipendrapant522@hotmail.com,"Mangalbazar-7, Bharatpur",31249.3
6153,Indra Devkota,+977-9852449751,indra.devkota539@outlook.com,"Swayambhu-13, Dharan",0.0
6154,Meena Ghimire,+977-9868436816,meena.ghimire398@mail.com,"Lagankhel-26, Siddharthanagar",0.0
6155,Kamala Basnet,+977-9855068610,kamala.basnet857@outlook.com,"Kapan-13, Dharan",0.0
6156,Parvati Singh,+977-9742187502,parvatisingh390@outlook.com,"Godawari-5, Pokhara",0.0
6157,Ramesh Regmi,+977-9817926389,rameshregmi197@mail.com,"Lazimpat-31, Nepalgunj",21626.48
6158,Hari Basnet,+977-9761247895,,"Putalisadak-13, Kathmandu",0.0
6159,Nisha Gautam,+977-9849862424,nishagautam@yahoo.com,"Swayambhu-13, Bhaktapur",13369.53
6160,Madan Ghimire,+977-9851359950,madan.ghimire542@mail.com,"Kalanki-11, Pokhara",407.72
6161,Saroj Shrestha,+977-9763429799,,"Lazimpat-28, Pokhara",0.0
6162,Bikash Adhikari,+977-9753487739,bikashadhikari971@yahoo.com,"Sundarijal-11, Damak",0.0
6163,Anita Gautam,+977-9857071555,anita.gautam996@gmail.com,"Budhanilkantha-32, Lahan",15124.07
6164,Tulsi Tiwari,+977-9845722919,tulsitiwari@gmail.com,"Swayambhu-30, Tulsipur",20268.68
6165,Bijay Mishra,+977-9802720638,bijay.mishra318@outlook.com,"Koteshwor-18, Bhaktapur",0.0
6166,Nabin Karki,+977-9824999470,,"Kalimati-31, Hetauda",8932.37
6167,Tara Sharma,+977-9757342112,tara.sharma@yahoo.com,"Kapan-24, Tulsipur",0.0
6168,Saroj Pandey,+977-9819633411,,"Naxal-14, Itahari",454.19
6169,Sarita KC,+977-9858319211,sarita_kc803@hotmail.com,"Kalanki-32, Kathmandu",0.0
6170,Manish Magar,+977-9829070671,manish_magar413@yahoo.com,"Kirtipur-29, Pokhara",5112.69
6171,Nabin Pokhrel,+977-9762709159,,"Swayambhu-29, Janakpur",6325.46
6172,Ganesh Poudel,+977-9829888179,ganesh.poudel@yahoo.com,"Godawari-15, Biratnagar",45428.66
6173,Kamala Magar,+977-9746068463,,"Balaju-18, Hetauda",7055.99
6174,Ram Bhandari,+977-9747551232,ram_bhandari@gmail.com,"Budhanilkantha-7, Dhangadhi",7565.47
6175,Gopal Dahal,+977-9814994628,gopal.dahal@outlook.com,"Kalanki-13, Lahan",28355.37
6176,Binita Lama,+977-9858302611,binita_lama@mail.com,"Thamel-26, Biratnagar",36564.1
6177,Asha Regmi,+977-9766797424,,"Thankot-29, Pokhara",21209.09
6178,Bijay Rai,+977-9865703160,bijayrai@mail.com,"Mangalbazar-30, Mechinagar",0.0
6179,Bibek Lamichhane,+977-9868264716,bibeklamichhane993@gmail.com,"Jorpati-11, Damak",0.0
6180,Madan Singh,+977-9817888543,madan_singh558@yahoo.com,"Mangalbazar-21, Itahari",0.0
6181,Binita Regmi,+977-9818586250,binita.regmi@gmail.com,"Koteshwor-25, Ghorahi",18102.36
6182,Manish Sherpa,+977-9762297419,,"Chabahil-12, Hetauda",2311.9
6183,Dipendra Oli,+977-9824813397,dipendra_oli@hotmail.com,"Thankot-22, Lalitpur",41275.91
6184,Binod Karki,+977-9758626114,binod.karki827@gmail.com,"Chabahil-13, Lalitpur",0.0
6185,Rajesh Pradhan,+977-9849150598,rajesh.pradhan653@gmail.com,"Chabahil-24, Bhaktapur",9024.52
6186,Chandra Pant,+977-9812045711,chandrapant@outlook.com,"Thamel-11, Bharatpur",0.0
6187,Jaya Rai,+977-9847446088,,"Kirtipur-24, Damak",0.0
6188,Bal Basnet,+977-9747526203,balbasnet@hotmail.com,"Chabahil-3, Lahan",48809.33
6189,Nisha Acharya,+977-9857694551,nisha.acharya327@outlook.com,"Naxal-31, Dharan",0.0
6190,Deepak Mandal,+977-9856089577,,"Chabahil-29, Butwal",0.0
6191,Prem Dahal,+977-9841450822,,"Gongabu-18, Janakpur",2800.36
6192,Parvati Joshi,+977-9828966058,parvatijoshi@gmail.com,"Jorpati-21, Dharan",47293.13
6193,Rajesh Mandal,+977-9808217003,,"Maharajgunj-1, Biratnagar",0.0
6194,Rita Basnet,+977-9861654617,rita.basnet@hotmail.com,"Kalanki-27, Dhangadhi",2167.56
6195,Sunil Lamichhane,+977-9758304806,,"Sundarijal-1, Lahan",0.0
6196,Ramesh Mandal,+977-9741365843,,"Mangalbazar-16, Mechinagar",29196.02
6197,Nirmala Devkota,+977-9805592330,,"Sundarijal-5, Lahan",19438.09
6198,Yogesh Shah,+977-9844132898,yogesh_shah575@yahoo.com,"Lazimpat-9, Birgunj",16816.21
6199,Indra Neupane,+977-9812800224,indra_neupane649@gmail.com,"Gongabu-3, Lahan",0.0
6200,Sita Poudel,+977-9744908072,,"Swayambhu-25, Bhaktapur",3907.93
6201,Nisha Devkota,+977-9803069191,,"Koteshwor-25, Butwal",0.0
6202,Keshav Maharjan,+977-9761521022,,"Kalanki-12, Dharan",19312.2
6203,Nirmala Sapkota,+977-9829568069,,"Lagankhel-18, Mechinagar",0.0
6204,Anita Dhakal,+977-9869461441,anita.dhakal@mail.com,"Balaju-27, Nepalgunj",0.0
6205,Hari Yadav,+977-9755232811,hari_yadav907@mail.com,"Sundarijal-28, Kathmandu",0.0
6206,Bal Tamang,+977-9866771216,bal.tamang@yahoo.com,"Sundarijal-11, Lahan",13277.13
6207,Dev Sitaula,+977-9752122883,dev.sitaula500@outlook.com,"Kirtipur-22, Dhangadhi",0.0
6208,Hari Raut,+977-9844062916,hariraut462@mail.com,"Putalisadak-20, Bharatpur",22245.67
6209,Puja Singh,+977-9767872579,puja.singh@hotmail.com,"Kalimati-20, Biratnagar",0.0
